source,id,title,company,location,description,url,salary_min,salary_max,date_posted
USAJOBS,DHA-2026-0003,Physician (Medical Officer) - Direct Hire,"Justice, Bureau of Prisons/Federal Prison System","Fort Devens, Massachusetts",Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,https://www.usajobs.gov:443/job/847131200,123077,300000,2025-10-01T07:20:47.2000
USAJOBS,HR-N-2026-0003,Supervisory Correctional Officer (Lieutenant GS-11),"Justice, Bureau of Prisons/Federal Prison System","Guaynabo, Puerto Rico, Texarkana, Texas, Three Rivers, Texas, Jonesville, Virginia, Prince George, Virginia, Seatac, Washington, Alderson, West Virginia, Beaver, West Virginia, Bruceton Mills, West Virginia, Glenville, West Virginia, Morgantown, West Virginia, Welch, West Virginia, Grand Marsh, Wisconsin, Aliceville, Alabama, Maxwell AFB, Alabama, Talladega, Alabama, Phoenix, Arizona, Safford, Arizona, Tucson, Arizona, Forrest City, Arkansas, Atwater, California, Dublin, California, Herlong Sierra Ordnance Depot, California, Lompoc, California, Los Angeles, California, Mendota, California, San Diego, California, Victorville, California, Florence, Colorado, Littleton, Colorado, Danbury, Connecticut, Coleman, Florida, Marianna, Florida, Miami, Florida, Pensacola, Florida, Tallahassee, Florida, Atlanta, Georgia, Jesup, Georgia, Honolulu, Hawaii, Chicago, Illinois, Greenville, Illinois, Marion, Illinois, Pekin, Illinois, Thomson, Illinois, Terre Haute, Indiana, Leavenworth, Kansas, Ashland, Kentucky, Inez, Kentucky, Lexington, Kentucky, Manchester, Kentucky, Pine Knot, Kentucky, Oakdale, Louisiana, Pollock, Louisiana, Cumberland, Maryland, Fort Devens, Massachusetts, Milan, Michigan, Duluth, Minnesota, Rochester, Minnesota, Sandstone, Minnesota, Waseca, Minnesota, Yazoo City, Mississippi, Springfield, Missouri, Berlin, New Hampshire, Fairton, New Jersey, Fort Dix, New Jersey, Kings, New York, New York, New York, Otisville, New York, Ray Brook, New York, Butner, North Carolina, Elkton, Ohio, El Reno, Oklahoma, Oklahoma City, Oklahoma, Sheridan, Oregon, Gregg Township, Pennsylvania, Kelly Township, Pennsylvania, Lewis Run, Pennsylvania, Loretto, Pennsylvania, Minersville, Pennsylvania, Philadelphia, Pennsylvania, Waymart, Pennsylvania, Bennettsville, South Carolina, Edgefield, South Carolina, Estill, South Carolina, Salters, South Carolina, Yankton, South Dakota, Memphis, Tennessee, Bastrop, Texas, Beaumont, Texas, Big Spring, Texas, Bryan, Texas, Federal Medical Center Carswell, Texas, Fort Worth, Texas, Houston, Texas, La Tuna, Texas, Seagoville, Texas",Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,https://www.usajobs.gov:443/job/847131300,73939,113268,2025-10-01T08:07:14.8000
USAJOBS,BOP-N-2026-0001,Clinical Psychologist (Staff Psychologist),"Justice, Bureau of Prisons/Federal Prison System","Guaynabo, Puerto Rico, Texarkana, Texas, Three Rivers, Texas, Jonesville, Virginia, Prince George, Virginia, Seatac, Washington, Alderson, West Virginia, Beaver, West Virginia, Bruceton Mills, West Virginia, Glenville, West Virginia, Morgantown, West Virginia, Welch, West Virginia, Grand Marsh, Wisconsin, Aliceville, Alabama, Maxwell AFB, Alabama, Talladega, Alabama, Phoenix, Arizona, Safford, Arizona, Tucson, Arizona, Forrest City, Arkansas, Atwater, California, Dublin, California, Herlong Sierra Ordnance Depot, California, Lompoc, California, Los Angeles, California, Mendota, California, San Diego, California, Victorville, California, Florence, Colorado, Littleton, Colorado, Danbury, Connecticut, Coleman, Florida, Marianna, Florida, Miami, Florida, Pensacola, Florida, Tallahassee, Florida, Atlanta, Georgia, Jesup, Georgia, Honolulu, Hawaii, Chicago, Illinois, Greenville, Illinois, Marion, Illinois, Pekin, Illinois, Thomson, Illinois, Terre Haute, Indiana, Leavenworth, Kansas, Ashland, Kentucky, Inez, Kentucky, Lexington, Kentucky, Manchester, Kentucky, Pine Knot, Kentucky, Oakdale, Louisiana, Pollock, Louisiana, Cumberland, Maryland, Fort Devens, Massachusetts, Milan, Michigan, Duluth, Minnesota, Rochester, Minnesota, Sandstone, Minnesota, Waseca, Minnesota, Yazoo City, Mississippi, Springfield, Missouri, Berlin, New Hampshire, Fairton, New Jersey, Fort Dix, New Jersey, Kings, New York, New York, New York, Otisville, New York, Ray Brook, New York, Butner, North Carolina, Elkton, Ohio, El Reno, Oklahoma, Oklahoma City, Oklahoma, Sheridan, Oregon, Gregg Township, Pennsylvania, Kelly Township, Pennsylvania, Lewis Run, Pennsylvania, Loretto, Pennsylvania, Minersville, Pennsylvania, Philadelphia, Pennsylvania, Waymart, Pennsylvania, Bennettsville, South Carolina, Edgefield, South Carolina, Estill, South Carolina, Salters, South Carolina, Yankton, South Dakota, Memphis, Tennessee, Bastrop, Texas, Beaumont, Texas, Big Spring, Texas, Bryan, Texas, Federal Medical Center Carswell, Texas, Fort Worth, Texas, Houston, Texas, La Tuna, Texas, Seagoville, Texas",Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,https://www.usajobs.gov:443/job/847131400,73939,144031,2025-10-01T00:00:00.0000
USAJOBS,AL-12808847-AF-25-122,AIRCRAFT MAINTENANCE SUPERVISOR (T32),Air National Guard Units,"Montgomery, Alabama","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a AIRCRAFT MAINTENANCE SUPERVISOR (T32), Position Description Number D1444000 and is part of the AL 187TH Fighter Wing, National Guard. ORGANIZATION: 187TH AMXS SELECTING OFFICIAL: Maj R. IVEY",https://www.usajobs.gov:443/job/847131500,47.53,55.45,2025-10-30T11:33:26.4470
USAJOBS,HR-N-2026-0004,Supervisory Correctional Officer (Captain GS-11),"Justice, Bureau of Prisons/Federal Prison System","Guaynabo, Puerto Rico, Texarkana, Texas, Three Rivers, Texas, Jonesville, Virginia, Prince George, Virginia, Seatac, Washington, Alderson, West Virginia, Beaver, West Virginia, Bruceton Mills, West Virginia, Glenville, West Virginia, Morgantown, West Virginia, Welch, West Virginia, Grand Marsh, Wisconsin, Aliceville, Alabama, Maxwell AFB, Alabama, Talladega, Alabama, Phoenix, Arizona, Safford, Arizona, Tucson, Arizona, Forrest City, Arkansas, Atwater, California, Dublin, California, Herlong Sierra Ordnance Depot, California, Lompoc, California, Los Angeles, California, Mendota, California, San Diego, California, Victorville, California, Florence, Colorado, Littleton, Colorado, Danbury, Connecticut, Coleman, Florida, Marianna, Florida, Miami, Florida, Pensacola, Florida, Tallahassee, Florida, Atlanta, Georgia, Jesup, Georgia, Honolulu, Hawaii, Chicago, Illinois, Greenville, Illinois, Marion, Illinois, Pekin, Illinois, Thomson, Illinois, Terre Haute, Indiana, Leavenworth, Kansas, Ashland, Kentucky, Inez, Kentucky, Lexington, Kentucky, Manchester, Kentucky, Pine Knot, Kentucky, Oakdale, Louisiana, Pollock, Louisiana, Cumberland, Maryland, Fort Devens, Massachusetts, Milan, Michigan, Duluth, Minnesota, Rochester, Minnesota, Sandstone, Minnesota, Waseca, Minnesota, Yazoo City, Mississippi, Springfield, Missouri, Berlin, New Hampshire, Fairton, New Jersey, Fort Dix, New Jersey, Kings, New York, New York, New York, Otisville, New York, Ray Brook, New York, Butner, North Carolina, Elkton, Ohio, El Reno, Oklahoma, Oklahoma City, Oklahoma, Sheridan, Oregon, Gregg Township, Pennsylvania, Kelly Township, Pennsylvania, Lewis Run, Pennsylvania, Loretto, Pennsylvania, Minersville, Pennsylvania, Philadelphia, Pennsylvania, Waymart, Pennsylvania, Bennettsville, South Carolina, Edgefield, South Carolina, Estill, South Carolina, Salters, South Carolina, Yankton, South Dakota, Memphis, Tennessee, Bastrop, Texas, Beaumont, Texas, Big Spring, Texas, Bryan, Texas, Federal Medical Center Carswell, Texas, Fort Worth, Texas, Houston, Texas, La Tuna, Texas, Seagoville, Texas",Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,https://www.usajobs.gov:443/job/847131600,73939,96116,2025-10-01T08:07:47.0430
USAJOBS,O2NAFAV-25-12809586,Veterinary Medical Officer (Clinical Care) NF-04,U.S. Army Medical Command,"Cherry Point, North Carolina",**This announcement has been updated from original posting date to align with requirements per the Merit Hiring Plan** This position is located at the Cherry Point Veterinary Treatment Facility. Incentives and Bonuses Incentives will not be paid.,https://www.usajobs.gov:443/job/847131700,100000,110000,2025-10-01T00:00:00.0000
USAJOBS,HR-N-2026-0005,Supervisory Correctional Officer (Captain GS-12),"Justice, Bureau of Prisons/Federal Prison System","Guaynabo, Puerto Rico, Texarkana, Texas, Three Rivers, Texas, Jonesville, Virginia, Prince George, Virginia, Seatac, Washington, Alderson, West Virginia, Beaver, West Virginia, Bruceton Mills, West Virginia, Glenville, West Virginia, Morgantown, West Virginia, Welch, West Virginia, Grand Marsh, Wisconsin, Aliceville, Alabama, Maxwell AFB, Alabama, Talladega, Alabama, Phoenix, Arizona, Safford, Arizona, Tucson, Arizona, Forrest City, Arkansas, Atwater, California, Dublin, California, Herlong Sierra Ordnance Depot, California, Lompoc, California, Los Angeles, California, Mendota, California, San Diego, California, Victorville, California, Florence, Colorado, Littleton, Colorado, Danbury, Connecticut, Coleman, Florida, Marianna, Florida, Miami, Florida, Pensacola, Florida, Tallahassee, Florida, Atlanta, Georgia, Jesup, Georgia, Honolulu, Hawaii, Chicago, Illinois, Greenville, Illinois, Marion, Illinois, Pekin, Illinois, Thomson, Illinois, Terre Haute, Indiana, Leavenworth, Kansas, Ashland, Kentucky, Inez, Kentucky, Lexington, Kentucky, Manchester, Kentucky, Pine Knot, Kentucky, Oakdale, Louisiana, Pollock, Louisiana, Cumberland, Maryland, Fort Devens, Massachusetts, Milan, Michigan, Duluth, Minnesota, Rochester, Minnesota, Sandstone, Minnesota, Waseca, Minnesota, Yazoo City, Mississippi, Springfield, Missouri, Berlin, New Hampshire, Fairton, New Jersey, Fort Dix, New Jersey, Kings, New York, New York, New York, Otisville, New York, Ray Brook, New York, Butner, North Carolina, Elkton, Ohio, El Reno, Oklahoma, Oklahoma City, Oklahoma, Sheridan, Oregon, Gregg Township, Pennsylvania, Kelly Township, Pennsylvania, Lewis Run, Pennsylvania, Loretto, Pennsylvania, Minersville, Pennsylvania, Philadelphia, Pennsylvania, Waymart, Pennsylvania, Bennettsville, South Carolina, Edgefield, South Carolina, Estill, South Carolina, Salters, South Carolina, Yankton, South Dakota, Memphis, Tennessee, Bastrop, Texas, Beaumont, Texas, Big Spring, Texas, Bryan, Texas, Federal Medical Center Carswell, Texas, Fort Worth, Texas, Houston, Texas, La Tuna, Texas, Seagoville, Texas",Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,https://www.usajobs.gov:443/job/847132200,88621,135773,2025-10-01T08:08:19.4330
USAJOBS,12809598-LBL-PT,Transportation Security Officer,Transportation Security Administration,"Liberal, Kansas","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.",https://www.usajobs.gov:443/job/847132600,45649,56282,2025-10-01T00:00:00.0000
USAJOBS,O3NAFBR-25-12808789,Banquet Manager NF-03,United States Army Installation Management Command,"West Point, New York",This position is located at the West Point Club. Incentives and Bonuses Incentives may be authorized if it is determine to be in the best interest of the government. Commissions from booked events may also be paid in addition to regular salary.,https://www.usajobs.gov:443/job/847132900,44520,46800,2025-10-01T00:00:00.0000
USAJOBS,HR-N-2026-0006,Supervisory Correctional Officer (Captain GS-13),"Justice, Bureau of Prisons/Federal Prison System","Guaynabo, Puerto Rico, Texarkana, Texas, Three Rivers, Texas, Jonesville, Virginia, Prince George, Virginia, Seatac, Washington, Alderson, West Virginia, Beaver, West Virginia, Bruceton Mills, West Virginia, Glenville, West Virginia, Morgantown, West Virginia, Welch, West Virginia, Grand Marsh, Wisconsin, Aliceville, Alabama, Maxwell AFB, Alabama, Talladega, Alabama, Phoenix, Arizona, Safford, Arizona, Tucson, Arizona, Forrest City, Arkansas, Atwater, California, Dublin, California, Herlong Sierra Ordnance Depot, California, Lompoc, California, Los Angeles, California, Mendota, California, San Diego, California, Victorville, California, Florence, Colorado, Littleton, Colorado, Danbury, Connecticut, Coleman, Florida, Marianna, Florida, Miami, Florida, Pensacola, Florida, Tallahassee, Florida, Atlanta, Georgia, Jesup, Georgia, Honolulu, Hawaii, Chicago, Illinois, Greenville, Illinois, Marion, Illinois, Pekin, Illinois, Thomson, Illinois, Terre Haute, Indiana, Leavenworth, Kansas, Ashland, Kentucky, Inez, Kentucky, Lexington, Kentucky, Manchester, Kentucky, Pine Knot, Kentucky, Oakdale, Louisiana, Pollock, Louisiana, Cumberland, Maryland, Fort Devens, Massachusetts, Milan, Michigan, Duluth, Minnesota, Rochester, Minnesota, Sandstone, Minnesota, Waseca, Minnesota, Yazoo City, Mississippi, Springfield, Missouri, Berlin, New Hampshire, Fairton, New Jersey, Fort Dix, New Jersey, Kings, New York, New York, New York, Otisville, New York, Ray Brook, New York, Butner, North Carolina, Elkton, Ohio, El Reno, Oklahoma, Oklahoma City, Oklahoma, Sheridan, Oregon, Gregg Township, Pennsylvania, Kelly Township, Pennsylvania, Lewis Run, Pennsylvania, Loretto, Pennsylvania, Minersville, Pennsylvania, Philadelphia, Pennsylvania, Waymart, Pennsylvania, Bennettsville, South Carolina, Edgefield, South Carolina, Estill, South Carolina, Salters, South Carolina, Yankton, South Dakota, Memphis, Tennessee, Bastrop, Texas, Beaumont, Texas, Big Spring, Texas, Bryan, Texas, Federal Medical Center Carswell, Texas, Fort Worth, Texas, Houston, Texas, La Tuna, Texas, Seagoville, Texas",Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,https://www.usajobs.gov:443/job/847133000,105383,171268,2025-10-01T08:09:01.2770
USAJOBS,HR-N-2026-0007,Correctional Officer (Senior Officer Specialist GL-05),"Justice, Bureau of Prisons/Federal Prison System","Guaynabo, Puerto Rico, Texarkana, Texas, Three Rivers, Texas, Jonesville, Virginia, Prince George, Virginia, Seatac, Washington, Alderson, West Virginia, Beaver, West Virginia, Bruceton Mills, West Virginia, Glenville, West Virginia, Morgantown, West Virginia, Welch, West Virginia, Grand Marsh, Wisconsin, Aliceville, Alabama, Maxwell AFB, Alabama, Talladega, Alabama, Phoenix, Arizona, Safford, Arizona, Tucson, Arizona, Forrest City, Arkansas, Atwater, California, Dublin, California, Herlong Sierra Ordnance Depot, California, Lompoc, California, Los Angeles, California, Mendota, California, San Diego, California, Victorville, California, Florence, Colorado, Littleton, Colorado, Danbury, Connecticut, Coleman, Florida, Marianna, Florida, Miami, Florida, Pensacola, Florida, Tallahassee, Florida, Atlanta, Georgia, Jesup, Georgia, Honolulu, Hawaii, Chicago, Illinois, Greenville, Illinois, Marion, Illinois, Pekin, Illinois, Thomson, Illinois, Terre Haute, Indiana, Leavenworth, Kansas, Ashland, Kentucky, Inez, Kentucky, Lexington, Kentucky, Manchester, Kentucky, Pine Knot, Kentucky, Oakdale, Louisiana, Pollock, Louisiana, Cumberland, Maryland, Fort Devens, Massachusetts, Milan, Michigan, Duluth, Minnesota, Rochester, Minnesota, Sandstone, Minnesota, Waseca, Minnesota, Yazoo City, Mississippi, Springfield, Missouri, Berlin, New Hampshire, Fairton, New Jersey, Fort Dix, New Jersey, Kings, New York, New York, New York, Otisville, New York, Ray Brook, New York, Butner, North Carolina, Elkton, Ohio, El Reno, Oklahoma, Oklahoma City, Oklahoma, Sheridan, Oregon, Gregg Township, Pennsylvania, Kelly Township, Pennsylvania, Lewis Run, Pennsylvania, Loretto, Pennsylvania, Minersville, Pennsylvania, Philadelphia, Pennsylvania, Waymart, Pennsylvania, Bennettsville, South Carolina, Edgefield, South Carolina, Estill, South Carolina, Salters, South Carolina, Yankton, South Dakota, Memphis, Tennessee, Bastrop, Texas, Beaumont, Texas, Big Spring, Texas, Bryan, Texas, Federal Medical Center Carswell, Texas, Fort Worth, Texas, Houston, Texas, La Tuna, Texas, Seagoville, Texas",Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,https://www.usajobs.gov:443/job/847133400,49739,77300,2025-10-01T08:09:33.5230
USAJOBS,BOP-N-2026-0004,Dentist (Dental Officer),"Justice, Bureau of Prisons/Federal Prison System","Guaynabo, Puerto Rico, Texarkana, Texas, Three Rivers, Texas, Jonesville, Virginia, Prince George, Virginia, Seatac, Washington, Alderson, West Virginia, Beaver, West Virginia, Bruceton Mills, West Virginia, Glenville, West Virginia, Morgantown, West Virginia, Welch, West Virginia, Grand Marsh, Wisconsin, Aliceville, Alabama, Maxwell AFB, Alabama, Talladega, Alabama, Phoenix, Arizona, Safford, Arizona, Tucson, Arizona, Forrest City, Arkansas, Atwater, California, Dublin, California, Herlong Sierra Ordnance Depot, California, Lompoc, California, Los Angeles, California, Mendota, California, San Diego, California, Victorville, California, Florence, Colorado, Littleton, Colorado, Danbury, Connecticut, Coleman, Florida, Marianna, Florida, Miami, Florida, Pensacola, Florida, Tallahassee, Florida, Atlanta, Georgia, Jesup, Georgia, Honolulu, Hawaii, Chicago, Illinois, Greenville, Illinois, Marion, Illinois, Pekin, Illinois, Thomson, Illinois, Terre Haute, Indiana, Leavenworth, Kansas, Ashland, Kentucky, Inez, Kentucky, Lexington, Kentucky, Manchester, Kentucky, Pine Knot, Kentucky, Oakdale, Louisiana, Pollock, Louisiana, Cumberland, Maryland, Fort Devens, Massachusetts, Milan, Michigan, Duluth, Minnesota, Rochester, Minnesota, Sandstone, Minnesota, Waseca, Minnesota, Yazoo City, Mississippi, Springfield, Missouri, Berlin, New Hampshire, Fairton, New Jersey, Fort Dix, New Jersey, Kings, New York, New York, New York, Otisville, New York, Ray Brook, New York, Butner, North Carolina, Elkton, Ohio, El Reno, Oklahoma, Oklahoma City, Oklahoma, Sheridan, Oregon, Gregg Township, Pennsylvania, Kelly Township, Pennsylvania, Lewis Run, Pennsylvania, Loretto, Pennsylvania, Minersville, Pennsylvania, Philadelphia, Pennsylvania, Waymart, Pennsylvania, Bennettsville, South Carolina, Edgefield, South Carolina, Estill, South Carolina, Salters, South Carolina, Yankton, South Dakota, Memphis, Tennessee, Bastrop, Texas, Beaumont, Texas, Big Spring, Texas, Bryan, Texas, Federal Medical Center Carswell, Texas, Fort Worth, Texas, Houston, Texas, La Tuna, Texas, Seagoville, Texas",Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,https://www.usajobs.gov:443/job/847133500,123077,300000,2025-10-01T00:00:00.0000
USAJOBS,HR-N-2026-0008,Correctional Officer (Senior Officer Specialist GL-06),"Justice, Bureau of Prisons/Federal Prison System","Guaynabo, Puerto Rico, Texarkana, Texas, Three Rivers, Texas, Jonesville, Virginia, Prince George, Virginia, Seatac, Washington, Alderson, West Virginia, Beaver, West Virginia, Bruceton Mills, West Virginia, Glenville, West Virginia, Morgantown, West Virginia, Welch, West Virginia, Grand Marsh, Wisconsin, Aliceville, Alabama, Maxwell AFB, Alabama, Talladega, Alabama, Phoenix, Arizona, Safford, Arizona, Tucson, Arizona, Forrest City, Arkansas, Atwater, California, Dublin, California, Herlong Sierra Ordnance Depot, California, Lompoc, California, Los Angeles, California, Mendota, California, San Diego, California, Victorville, California, Florence, Colorado, Littleton, Colorado, Danbury, Connecticut, Coleman, Florida, Marianna, Florida, Miami, Florida, Pensacola, Florida, Tallahassee, Florida, Atlanta, Georgia, Jesup, Georgia, Honolulu, Hawaii, Chicago, Illinois, Greenville, Illinois, Marion, Illinois, Pekin, Illinois, Thomson, Illinois, Terre Haute, Indiana, Leavenworth, Kansas, Ashland, Kentucky, Inez, Kentucky, Lexington, Kentucky, Manchester, Kentucky, Pine Knot, Kentucky, Oakdale, Louisiana, Pollock, Louisiana, Cumberland, Maryland, Fort Devens, Massachusetts, Milan, Michigan, Duluth, Minnesota, Rochester, Minnesota, Sandstone, Minnesota, Waseca, Minnesota, Yazoo City, Mississippi, Springfield, Missouri, Berlin, New Hampshire, Fairton, New Jersey, Fort Dix, New Jersey, Kings, New York, New York, New York, Otisville, New York, Ray Brook, New York, Butner, North Carolina, Elkton, Ohio, El Reno, Oklahoma, Oklahoma City, Oklahoma, Sheridan, Oregon, Gregg Township, Pennsylvania, Kelly Township, Pennsylvania, Lewis Run, Pennsylvania, Loretto, Pennsylvania, Minersville, Pennsylvania, Philadelphia, Pennsylvania, Waymart, Pennsylvania, Bennettsville, South Carolina, Edgefield, South Carolina, Estill, South Carolina, Salters, South Carolina, Yankton, South Dakota, Memphis, Tennessee, Bastrop, Texas, Beaumont, Texas, Big Spring, Texas, Bryan, Texas, Federal Medical Center Carswell, Texas, Fort Worth, Texas, Houston, Texas, La Tuna, Texas, Seagoville, Texas",Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,https://www.usajobs.gov:443/job/847133600,52451,82429,2025-10-01T08:10:05.3100
USAJOBS,12809603-JMS-PT,Transportation Security Officer,Transportation Security Administration,"Jamestown, North Dakota","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.",https://www.usajobs.gov:443/job/847133900,47931,59096,2025-10-01T00:00:00.0000
USAJOBS,BOP-N-2026-0005,Advance Practice Nurse (Mid-Level Practitioner),"Justice, Bureau of Prisons/Federal Prison System","Guaynabo, Puerto Rico, Texarkana, Texas, Three Rivers, Texas, Jonesville, Virginia, Prince George, Virginia, Seatac, Washington, Alderson, West Virginia, Beaver, West Virginia, Bruceton Mills, West Virginia, Glenville, West Virginia, Morgantown, West Virginia, Welch, West Virginia, Grand Marsh, Wisconsin, Aliceville, Alabama, Maxwell AFB, Alabama, Talladega, Alabama, Phoenix, Arizona, Safford, Arizona, Tucson, Arizona, Forrest City, Arkansas, Atwater, California, Dublin, California, Herlong Sierra Ordnance Depot, California, Lompoc, California, Los Angeles, California, Mendota, California, San Diego, California, Victorville, California, Florence, Colorado, Littleton, Colorado, Danbury, Connecticut, Coleman, Florida, Marianna, Florida, Miami, Florida, Pensacola, Florida, Tallahassee, Florida, Atlanta, Georgia, Jesup, Georgia, Honolulu, Hawaii, Chicago, Illinois, Greenville, Illinois, Marion, Illinois, Pekin, Illinois, Thomson, Illinois, Terre Haute, Indiana, Leavenworth, Kansas, Ashland, Kentucky, Inez, Kentucky, Lexington, Kentucky, Manchester, Kentucky, Pine Knot, Kentucky, Oakdale, Louisiana, Pollock, Louisiana, Cumberland, Maryland, Fort Devens, Massachusetts, Milan, Michigan, Duluth, Minnesota, Rochester, Minnesota, Sandstone, Minnesota, Waseca, Minnesota, Yazoo City, Mississippi, Springfield, Missouri, Berlin, New Hampshire, Fairton, New Jersey, Fort Dix, New Jersey, Kings, New York, New York, New York, Otisville, New York, Ray Brook, New York, Butner, North Carolina, Elkton, Ohio, El Reno, Oklahoma, Oklahoma City, Oklahoma, Sheridan, Oregon, Gregg Township, Pennsylvania, Kelly Township, Pennsylvania, Lewis Run, Pennsylvania, Loretto, Pennsylvania, Minersville, Pennsylvania, Philadelphia, Pennsylvania, Waymart, Pennsylvania, Bennettsville, South Carolina, Edgefield, South Carolina, Estill, South Carolina, Salters, South Carolina, Yankton, South Dakota, Memphis, Tennessee, Bastrop, Texas, Beaumont, Texas, Big Spring, Texas, Bryan, Texas, Federal Medical Center Carswell, Texas, Fort Worth, Texas, Houston, Texas, La Tuna, Texas, Seagoville, Texas",Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,https://www.usajobs.gov:443/job/847134500,63148,128088,2025-10-01T00:00:00.0000
USAJOBS,HR-N-2026-0009,Correctional Officer (Senior Officer Specialist GL-07),"Justice, Bureau of Prisons/Federal Prison System","Guaynabo, Puerto Rico, Texarkana, Texas, Three Rivers, Texas, Jonesville, Virginia, Prince George, Virginia, Seatac, Washington, Alderson, West Virginia, Beaver, West Virginia, Bruceton Mills, West Virginia, Glenville, West Virginia, Morgantown, West Virginia, Welch, West Virginia, Grand Marsh, Wisconsin, Aliceville, Alabama, Maxwell AFB, Alabama, Talladega, Alabama, Phoenix, Arizona, Safford, Arizona, Tucson, Arizona, Forrest City, Arkansas, Atwater, California, Dublin, California, Herlong Sierra Ordnance Depot, California, Lompoc, California, Los Angeles, California, Mendota, California, San Diego, California, Victorville, California, Florence, Colorado, Littleton, Colorado, Danbury, Connecticut, Coleman, Florida, Marianna, Florida, Miami, Florida, Pensacola, Florida, Tallahassee, Florida, Atlanta, Georgia, Jesup, Georgia, Honolulu, Hawaii, Chicago, Illinois, Greenville, Illinois, Marion, Illinois, Pekin, Illinois, Thomson, Illinois, Terre Haute, Indiana, Leavenworth, Kansas, Ashland, Kentucky, Inez, Kentucky, Lexington, Kentucky, Manchester, Kentucky, Pine Knot, Kentucky, Oakdale, Louisiana, Pollock, Louisiana, Cumberland, Maryland, Fort Devens, Massachusetts, Milan, Michigan, Duluth, Minnesota, Rochester, Minnesota, Sandstone, Minnesota, Waseca, Minnesota, Yazoo City, Mississippi, Springfield, Missouri, Berlin, New Hampshire, Fairton, New Jersey, Fort Dix, New Jersey, Kings, New York, New York, New York, Otisville, New York, Ray Brook, New York, Butner, North Carolina, Elkton, Ohio, El Reno, Oklahoma, Oklahoma City, Oklahoma, Sheridan, Oregon, Gregg Township, Pennsylvania, Kelly Township, Pennsylvania, Lewis Run, Pennsylvania, Loretto, Pennsylvania, Minersville, Pennsylvania, Philadelphia, Pennsylvania, Waymart, Pennsylvania, Bennettsville, South Carolina, Edgefield, South Carolina, Estill, South Carolina, Salters, South Carolina, Yankton, South Dakota, Memphis, Tennessee, Bastrop, Texas, Beaumont, Texas, Big Spring, Texas, Bryan, Texas, Federal Medical Center Carswell, Texas, Fort Worth, Texas, Houston, Texas, La Tuna, Texas, Seagoville, Texas",Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,https://www.usajobs.gov:443/job/847134900,56623,89528,2025-10-01T08:11:26.4800
USAJOBS,CBSR-12806759-25-AP,Psychiatrist (Education Debt Repayment & Sign On Bonus),Veterans Health Administration,"Battle Creek, Michigan","The 2-page Resume requirement does not apply to this occupational series. For more information, refer to Required Documents below. Recruitment Incentive (Sign-on Bonus): Approved for highly competitive applicants. Education Debt Reduction Program (Student Loan Repayment): APPROVED! Learn more. Pay: Competitive salary, annual performance bonus, regular salary increases",https://www.usajobs.gov:443/job/847135000,210000,300000,2025-10-01T11:28:13.0130
